CID,C4_3_N3_2_2*(1-FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_13_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0*(1-n),C4_3_N3_2_1*(1-FC_40_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-FC_514_C4_0_Cl1_1_Cl1_1_C4_1_H1_2_Cl1_2_Cl1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0),C4_3_C4_3_1*(1-FC_9_C4_0_Cl1_1_/_1_/_0_0),dg_in_2*(1-C4_2_C4_2_2),na_ex_N3*C4_2_C4_3_2,na_ex_S6*(1-FC_127_C4_0_H1_1_H1_1_S6_1_O2_2_O2_2_O2_2_/_1_1_1_1_2_2_/_0_0_0_0_-1_0_0),FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-na_ex_N3),FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0*(1-FC_329_C4_0_H1_1_H1_1_C4_1_Cl1_2_C4_2_H1_3_H1_3_/_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0),FC_5_O2_0_/_/_0*(1-na_in_O2),N3_2_N3_2_2*(1-FC_237_O2_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0),C4_2_C4_3_2*(1-C4_3_S2_2_1),LeafAC_N3_C4_1*(1-FC_495_C4_0_O2_1_N3_1_H1_2_H1_2_/_2_1_1_1_/_0_0_0_0_0),N3_2_S6_4_1*(1-LeafAC_Cl1_N2_1),FC_3_C4_0_/_/_0*(1-C4_2_C4_3_1),C4_2_C4_3_2*(1-C4_2_C4_3_2),dg_in_3*(1-C4_2_N3_2_2),na_ex_C4*(1-FC_6_N3_0_/_/_0),C4_2_O2_2_1*(1-LeafAC_O2_N3_2),C4_2_C4_2_2*C4_2_C4_2_2,C4_2_C4_4_1*(1-FC_481_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-C4_2_C4_3_2),LeafAC_C4_C4_1*(1-FC_5_O2_0_/_/_0),FC_3_C4_0_/_/_0*(1-FC_3_C4_0_/_/_0),C4_2_N4_4_1*(1-FC_406_O2_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0),FC_21_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0*(1-N2_2_S6_4_1),C4_2_C4_2_2*LeafAC_O2_N4_2,FC_15_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0*(1-FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0),C4_3_C4_4_1*C4_3_C4_4_1,na_ex_O2*(1-dg_in_3),FC_9_C4_0_Cl1_1_/_1_/_0_0*(1-FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-C4_2_C4_4_1),FC_29_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-N3_3_O2_2_1),C4_3_S2_2_1*(1-C4_2_C4_2_2),C4_2_C4_2_2*FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_18_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_489_N3_0_C4_1_S2_2_S2_2_/_1_1_2_/_0_0_-1_0),C4_2_C4_2_2*(1-rank),FC_10_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0*(1-FC_49_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0*(1-FC_156_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_1_0_0_0_0_0_0_0),na_ex_N3*(1-bd_in_2),na_in_N3*(1-C4_2_C4_2_2),ms*(1-FC_6_N3_0_/_/_0),dg_4*(1-FC_208_O2_0_N3_1_O2_2_/_1_2_/_0_0_0),C4_2_C4_2_2*(1-C4_2_N3_3_1),C4_2_N3_2_2*(1-C4_4_S6_4_1),FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-na_ex_O1),na_in_N4*(1-FC_40_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),na_in_O2*(1-na_ex_Cl1),FC_20_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_477_C4_0_C4_1_H1_2_H1_2_Cl1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0)
3772,0.0,0.0,0.0,0.0,0.03125,0.08955225,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.102941125,0.1275,0.0714286,0.0,0.0,0.0625,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.02653058489796,0.0,0.0,0.0,0.0,0.0,0.0,0.21428575000000002,0.0,0.0,0.0,0.0,0.150826,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3773,0.0,0.0,0.0,0.0,0.0,0.149254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.210526,0.0,0.0555556,0.0664526999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,0.10714274999999993,0.0,0.0714286,0.0,0.03125,0.149254,0.0,0.0,0.20833325,0.0,0.05859375,0.0,0.0,0.2,0.0,0.1078430872549,0.0,0.07142849999999995,0.015625,0.0,0.0,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.024489775510200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.14444478888900003,0.2222219999999999,0.0812635,0.0,0.0,0.5,0.25,0.0,0.0625,0.0
3776,0.0,0.0,0.0357143,0.0,0.0,0.1044775,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1617650892157,0.09000000000000001,0.0714286,0.0,0.0,0.25,0.0,0.0,0.0,0.14532898615899997,0.0,0.0,0.0,0.0,0.074380016529,0.05306126265305991,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0277778,0.187059,0.1,0.5,0.0,0.0,0.0,0.0,0.0
3777,0.0,0.0,0.0,0.0,0.125,0.2686565,0.0,0.0,0.0,0.0,0.1875,0.0,0.2,0.0,0.0,0.294117382353,0.16000000000000003,0.0,0.0,0.2222219999999999,0.25,0.666667,0.0,0.0,0.22837365051900002,0.0,0.0,0.0,0.0,0.033057785124000004,0.12244887755099992,0.0,0.09523790476199996,0.0,0.0,0.0,0.0,0.3214285,0.0625,0.1842109999999999,0.0,0.11111099999999995,0.0874255,0.2,0.5,1.0,0.0,0.0,0.25,0.0
3778,0.0,0.0,0.0,0.0,0.0,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0526316,0.0,0.1111109999999999,0.194403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3779,0.1428569999999999,0.0,0.0357143,0.0,0.21875,0.12126875000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2696081764706,0.16000000000000003,0.214286,0.0,0.0,0.140625,0.0,0.0,0.0,0.207612602076,0.0,0.0,0.0,0.0,0.0,0.044897976530599924,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.26785725000000005,0.0,0.0,0.0,0.034722249999999996,0.17030125,0.0,0.375,0.0,0.0,0.0,0.0,0.0
3780,0.0,0.0,0.0357143,0.0,0.09375,0.208955,0.0,0.0,0.0,0.0,0.0546875,0.0,0.15,0.0,0.0,0.20588225,0.1275,0.107143,0.15625,0.0,0.0,0.2222219999999999,0.0,0.1654415625,0.179930733564,0.0,0.0,0.0,0.0,0.008264464462810001,0.0765306127551,0.0,0.11111103174599993,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.0,0.0555556,0.1199359999999999,0.1,0.0,0.0,0.0,0.0,0.125,0.0
3781,0.0,0.0,0.0,0.0,0.01953125,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5542779999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,0.0,0.0,0.0,0.0,0.0,0.14365662499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.015625,0.0,0.25,0.0588235,0.0,0.0,0.2,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.125,0.0,0.236842,0.0,0.0,0.0456148,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3783,0.0,0.0,0.0,0.333333,0.0,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0475,0.0,0.125,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473999999999,0.0,0.0,0.0781969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,0.0,0.0,0.0,0.0,0.0,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09000000000000001,0.0,0.09375,0.0,0.015625,0.0,0.0,0.0588235,0.0,0.0,0.0,0.0,0.2,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.130766,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3785,0.0,0.0,0.0,0.0,0.0234375,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1275,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.098896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,0.0,0.0,0.0714286,0.0,0.03125,0.182835625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05392154362745,0.0475,0.0714286,0.0546875,0.0,0.015625,0.0,0.0,0.117647,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.02653058489796,0.0,0.0714286,0.0,0.0,0.0,0.0,0.10714287500000001,0.0,0.1842109999999999,0.0,0.09722212499999991,0.0702942625,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
3788,0.1428569999999999,0.0,0.0357143,0.0,0.02734375,0.13432799999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15441212499999998,0.16000000000000003,0.1428569999999999,0.0234375,0.0,0.0625,0.0,0.0,0.0588235,0.14532898615899997,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.1964285,0.0,0.0263158,0.0,0.08333324999999993,0.13699274999999994,0.0,0.229166675,0.0,0.0,0.0,0.0,0.0
3789,0.0,0.0,0.0,0.0,0.0,0.06716415,0.008333350000000002,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0514705625,0.0475,0.0357143,0.09375,0.0,0.0625,0.0,0.0,0.0588235,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0263158,0.1500003,0.0,0.0607493,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3790,0.0,0.0,0.0714286,0.0,0.0,0.19403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02653058489796,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.263158,0.0,0.166667,0.059134162500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,0.0,0.0,0.0,0.0,0.03125,0.117537,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0514705625,0.09000000000000001,0.0357143,0.0625,0.0,0.015625,0.0,0.225,0.0588235,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.055102081326529904,0.0,0.0,0.0,0.0,0.0,0.0,0.116071425,0.0625,0.0526316,0.0,0.04861115,0.0849613,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3792,0.0,0.11220475,0.0357143,0.0,0.02734375,0.130596875,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.098039127451,0.1275,0.0714286,0.03125,0.0,0.140625,0.0,0.0,0.0588235,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.321428625,0.0,0.0526316,0.0,0.034722249999999996,0.13365,0.0,0.375,0.0,0.0,0.0,0.0,0.0
3794,0.0,0.0,0.0,0.0,0.0,0.134328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.25,0.0588235,0.0,0.0,0.2,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.210526,0.0,0.0,0.0716257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,0.0,0.115157475,0.0,0.0,0.0,0.0597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473999999999,0.0,0.0,0.0467835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,0.0,0.0,0.0,0.0,0.09375,0.117537,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.20588225,0.1875,0.1428569999999999,0.0,0.0,0.015625,0.0,0.0,0.0,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.024489775510200002,0.0,0.0,0.0,0.0,0.0,0.0,0.09821425,0.0,0.0263158,0.0,0.0,0.151027,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3797,0.0,0.10826775,0.0,0.0,0.09375,0.12313425,0.0,0.0,0.0,0.0,0.05859375,0.0,0.1,0.0,0.0,0.1127450377451,0.09000000000000001,0.107143,0.109375,0.0555556,0.0625,0.0,0.0,0.1654415625,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.0765306127551,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.21428575000000002,0.0,0.0,0.0,0.0416667,0.12241425,0.0,0.25,0.0,0.0,0.0,0.0625,0.0
3799,0.0,0.0,0.0,0.333333,0.0,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0475,0.0,0.21875,0.0,0.0,0.1111109999999999,0.0,0.235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.0,0.0,0.045341,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.0,0.1171259875,0.0,0.0,0.0,0.0895522,0.0,0.0,0.0,0.0,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.125,0.0555556,0.0,0.1111109999999999,0.0,0.15441212499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0634920968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0,0.1004029999999999,0.1,0.0,0.0,0.0,0.0,0.1875,0.0
3801,0.0,0.0,0.0,0.0,0.0,0.104478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.055102081326529904,0.0,0.0714286,0.0,0.166667,0.0,0.0,0.0,0.0,0.131579,0.0,0.0,0.166655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,0.0,0.0,0.0,0.0,0.03125,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.148114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803,0.0,0.0,0.0,0.0,0.0,0.0783585,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05392154362745,0.0475,0.0357143,0.21875,0.0,0.0625,0.0,0.0,0.294118,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0714286,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0263158,0.0,0.0416667,0.0701471999999999,0.0,0.229166675,0.0,0.0,0.0,0.0,0.0
3804,0.0,0.11811023749999999,0.0,0.0,0.0625,0.0746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.09375,0.0,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473999999999,0.0,0.0,0.0954462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,0.0,0.0,0.0,0.333333,0.0,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.1111109999999999,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0,0.046474,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3806,0.0,0.0,0.0,0.333333,0.0625,0.13059725,0.016666700000000003,0.0,0.20833325,0.0,0.05859375,0.0,0.1,0.2,0.0,0.0588235,0.09000000000000001,0.0357143,0.1875,0.0,0.015625,0.1111109999999999,0.0,0.1654415625,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0634920968254,0.0,0.0,0.03125,0.0,0.116071425,0.0,0.0526316,0.1500003,0.0,0.0942427,0.1,0.125,0.0,0.25,0.0,0.0625,0.0
3807,0.0,0.0,0.0,0.0,0.0,0.1455225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0625,0.0,0.25,0.0588235,0.0,0.0,0.2,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.25,0.0,0.236842,0.0,0.0,0.0498903,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3808,0.0,0.0,0.0,0.0,0.0,0.12126875000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.140625,0.0,0.0,0.0588235,0.0,0.0,0.2,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.333333,0.0,0.0,0.0,0.375,0.0,0.210526,0.0,0.0,0.0579577,0.0,0.375,0.0,0.0,0.0,0.0,0.0
3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.102965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,0.0,0.0,0.0,0.0,0.0,0.0597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1142859999999999,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0,0.241281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,0.0,0.0,0.0,0.0,0.0,0.06716415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0625,0.0,0.0625,0.0,0.25,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0263158,0.0,0.0,0.0628642,0.0,0.25,0.0,0.0,0.333333,0.0,0.0
3812,0.0,0.0,0.0,0.0,0.0,0.0652985375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.08203125,0.0,0.015625,0.0,0.25,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0263158,0.0,0.04861115,0.0507129875,0.0,0.09375,0.0,0.0,0.333333,0.0,0.0
3813,0.0,0.0,0.0,0.0,0.0,0.0746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.09375,0.0,0.0,0.0,0.25,0.0588235,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131579,0.0,0.0,0.0199325,0.1,0.0,0.0,0.0,0.333333,0.0,0.0
3815,0.0,0.0,0.0,0.0,0.0,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09000000000000001,0.0,0.0625,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.190637,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3816,0.0,0.0,0.0,0.0,0.09375,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.121489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,0.0,0.0,0.0,0.0,0.0,0.0149253999999999,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1111109999999999,0.0,0.0,0.5,0.1102940625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256274999999999,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.1111109999999999,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.124195,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3822,0.0,0.0,0.0,0.0,0.15625,0.13059725,0.0333333,0.0,0.0,0.0,0.0,0.0,0.0333333,0.0,0.0,0.235294,0.09000000000000001,0.1428569999999999,0.0625,0.0,0.015625,0.0,0.0,0.0,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.04897963673469992,0.0,0.1428569999999999,0.0,0.583333625,0.0,0.0,0.09821425,0.0,0.0,0.277777388889,0.0,0.369519,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3828,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
